|name          |ra      |dec     |maj_axis|mag    |cat_num  |cdec     |cra     |
|MCG+00-04-004 |01 07 59|+02 33.0|    9.00|   15.5|         |+023259.9|010758.5|
|MCG+00-04-005 |01 08 10|+02 13.0|    0.00|   16.0|         |+021259.6|010810.4|
|MCG+00-04-006 |01 08 13|+02 10.0|    0.00|   16.0|         |+020959.6|010813.4|
|MCG+00-04-007 |01 08 34|+02 16.0|    0.00|   15.5|         |+021559.1|010834.4|
|MCG+00-04-008 |01 08 34|+01 39.0|   37.00|   13.0|         |+013859.1|010834.2|
|MCG+00-04-009 |01 08 34|+01 20.0|    6.00|   15.5|         |+011959.1|010834.1|
|MCG+00-04-010 |01 08 51|-02 10.0|    7.00|   15.0|         |-021001.2|010850.9|
|MCG+00-04-011 |01 08 58|+01 21.0|    7.00|   15.0|         |+012058.6|010858.1|
|MCG+00-04-012 |01 09 09|-01 35.0|    5.00|   16.0|         |-013501.6|010909.1|
|MCG+00-04-013 |01 09 13|+02 13.0|    6.00|   15.5|         |+021258.3|010913.4|
|MCG+00-04-014 |01 09 25|+01 47.9|    6.00|   15.0|         |+014758.1|010925.3|
|MCG+00-04-015 |01 09 27|-01 43.0|    9.00|   14.0|IC   81  |-014302.0|010927.1|
|MCG+00-04-016 |01 09 34|+01 08.0|    4.00|   16.0|         |+010757.9|010934.0|
|MCG+00-04-017 |01 10 03|-01 36.1|    4.00|   16.0|         |-013602.8|011003.1|
|MCG+00-04-018 |01 10 03|-01 45.1|   13.00|   14.0|         |-014502.8|011003.0|
|MCG+00-04-019 |01 10 04|+00 25.0|    5.00|   15.0|         |+002457.2|011003.8|
|MCG+00-04-020 |01 10 23|+03 31.0|    5.00|   16.0|         |+033056.8|011022.9|
|MCG+00-04-021 |01 10 28|+01 40.9|    5.00|   15.0|IC   83  |+014056.7|011028.2|
|MCG+00-04-022 |01 10 40|-00 16.1|    9.00|   15.0|         |-001603.5|011039.5|
|MCG+00-04-023 |01 10 44|+03 37.0|    6.00|   16.0|         |+033656.4|011043.9|
|MCG+00-04-024 |01 10 52|+00 10.9|    4.50|   15.0|         |+001056.2|011051.7|
|MCG+00-04-025 |01 10 51|-01 46.1|   11.00|   15.0|         |-014603.8|011051.0|
|MCG+00-04-026 |01 10 55|+00 37.0|    4.00|   15.5|         |+003656.1|011054.9|
|MCG+00-04-027 |01 11 15|-00 28.1|    5.00|   16.0|         |-002804.3|011115.5|
|MCG+00-04-028 |01 11 22|+01 15.9|    7.00|   15.5|         |+011555.5|011122.1|
|MCG+00-04-029 |01 11 25|+01 36.9|    6.00|   15.0|IC   84  |+013655.5|011125.2|
|MCG+00-04-030 |01 11 34|+01 18.9|    5.00|   14.0|         |+011855.3|011134.1|
|MCG+00-04-031 |01 11 45|-00 40.1|    3.50|   15.5|IC 1640  |-004005.0|011145.4|
|MCG+00-04-032 |01 11 49|+02 02.9|    6.00|   15.0|         |+020254.9|011149.4|
|MCG+00-04-033 |01 12 16|-00 25.1|    7.00|   14.5|IC 1643  |-002505.7|011215.5|
|MCG+00-04-034 |01 12 34|+00 17.9|    6.00|   15.0|         |+001753.9|011233.7|
|MCG+00-04-035 |01 12 52|-00 17.1|   11.00|   14.0|NGC  426 |-001706.5|011251.5|
|MCG+00-04-036 |01 12 58|+00 57.9|   27.00|   12.0|NGC  428 |+005753.4|011258.0|
|MCG+00-04-037 |01 12 58|-00 21.1|    9.00|   14.5|NGC  429 |-002106.6|011257.5|
|MCG+00-04-038 |01 13 00|-00 07.1|    2.50|   16.0|         |-000706.7|011300.6|
|MCG+00-04-039 |01 13 04|-00 15.1|    9.00|   14.0|NGC  430 |-001506.7|011303.5|
|MCG+00-04-040 |01 13 07|+02 16.9|    5.00|   15.5|         |+021653.2|011307.5|
|MCG+00-04-041 |01 13 21|-01 45.1|    8.00|   15.5|         |-014507.1|011321.0|
|MCG+00-04-042 |01 13 34|+00 08.9|    6.00|   15.0|         |+000852.6|011333.7|
|MCG+00-04-043 |01 13 37|+00 51.9|   10.00|   15.0|         |+005152.5|011337.0|
|MCG+00-04-044 |01 13 40|-00 06.1|    8.00|   15.0|         |-000607.5|011339.6|
|MCG+00-04-045 |01 13 49|+00 17.9|    6.00|   16.0|         |+001752.3|011348.7|
|MCG+00-04-046 |01 13 58|+02 04.9|    9.00|   14.0|NGC  435 |+020452.0|011358.4|
|MCG+00-04-047 |01 14 09|-01 45.1|    9.00|   14.5|         |-014508.2|011409.0|
|MCG+00-04-048 |01 14 16|+00 44.9|    5.00|   15.0|IC   87  |+004451.6|011415.9|
|MCG+00-04-049 |01 14 19|+00 53.9|    6.00|   16.0|IC   88  |+005351.6|011419.0|
|MCG+00-04-050 |01 14 25|+00 31.9|    5.00|   15.5|         |+003151.4|011424.8|
|MCG+00-04-051 |01 14 28|+00 18.8|    4.50|   16.0|         |+001851.4|011427.8|
|MCG+00-04-052 |01 14 34|+01 49.9|   10.00|   15.0|NGC  445:|+014951.2|011434.3|
|MCG+00-04-053 |01 14 34|+01 10.9|    8.00|   15.0|         |+011051.2|011434.1|
|MCG+00-04-054 |01 14 39|-01 02.2|    8.00|   14.0|NGC  442 |-010208.9|011439.3|
|MCG+00-04-055 |01 14 51|-00 30.2|    4.00|   14.0|         |-003009.2|011451.5|
|MCG+00-04-056 |01 14 55|+00 06.8|    4.00|   16.0|         |+000650.7|011454.7|
|MCG+00-04-057 |01 14 58|+00 25.9|    4.50|   15.0|         |+002550.7|011457.8|
|MCG+00-04-058 |01 15 10|+00 55.9|    4.00|   16.0|         |+005550.4|011510.0|
|MCG+00-04-059 |01 15 10|+00 24.8|    4.00|   16.0|         |+002450.4|011509.8|
|MCG+00-04-060 |01 15 18|-01 38.2|    0.00|   13.5|NGC  448 |-013809.8|011518.0|
|MCG+00-04-061 |01 15 34|+01 07.9|    4.00|   16.0|         |+010749.8|011534.1|
|MCG+00-04-062 |01 15 33|-00 54.2|   27.00|   12.6|NGC  450 |-005410.1|011533.3|
|MCG+00-04-063 |01 15 40|+01 10.8|    4.00|   16.0|         |+011049.7|011540.1|
|MCG+00-04-064 |01 15 39|-00 53.2|    5.50|   15.0|         |-005310.3|011539.3|
|MCG+00-04-065 |01 16 04|+01 34.8|    7.00|   14.0|         |+013449.1|011604.2|
|MCG+00-04-066 |01 16 04|-00 02.2|    8.00|   16.0|         |-000210.9|011603.6|
|MCG+00-04-067 |01 16 04|-00 07.2|    4.50|   16.0|         |-000710.9|011603.6|
|MCG+00-04-068 |01 16 52|+00 07.8|    5.00|   16.0|         |+000748.0|011651.7|
|MCG+00-04-069 |01 17 07|+02 16.8|    3.00|   16.0|         |+021647.7|011707.5|
|MCG+00-04-070 |01 17 11|+02 37.8|    4.00|   16.0|         |+023747.6|011710.6|
|MCG+00-04-071 |01 17 22|-00 20.2|    4.00|   16.0|         |-002012.7|011721.5|
|MCG+00-04-072 |01 17 57|-01 57.2|   19.00|   15.0|         |-015713.5|011756.9|
|MCG+00-04-073 |01 18 30|-01 12.2|    7.00|   16.0|         |-011214.3|011830.2|
|MCG+00-04-074 |01 18 34|-00 14.2|    3.00|   15.5|         |-001414.4|011833.5|
|MCG+00-04-075 |01 18 34|-00 14.2|    3.50|   16.5|         |-001414.4|011833.5|
|MCG+00-04-076 |01 18 42|-00 55.3|    6.00|   15.5|         |-005514.6|011842.3|
|MCG+00-04-077 |01 18 57|-01 01.3|    9.00|   15.0|         |-010115.0|011857.2|
|MCG+00-04-078 |01 19 04|-00 09.2|   12.00|   15.0|         |-000915.1|011903.6|
|MCG+00-04-079 |01 19 11|+03 17.8|    0.00|   13.0|NGC  467 |+031744.7|011910.9|
|MCG+00-04-080 |01 19 13|+02 12.7|    2.50|   15.5|         |+021244.6|011913.5|
|MCG+00-04-081 |01 19 19|+02 14.8|    7.00|   15.5|         |+021444.5|011919.5|
|MCG+00-04-082 |01 19 29|+03 12.7|    9.00|   15.5|         |+031244.3|011928.9|
|MCG+00-04-083 |01 19 38|+03 14.8|    9.00|   16.0|         |+031444.0|011937.9|
|MCG+00-04-084 |01 19 41|+03 25.7|    4.00|   12.4|NGC  470 |+032544.0|011941.0|
|MCG+00-04-085 |01 20 11|+03 25.7|    0.00|   13.0|NGC  474 |+032543.2|012011.0|
|MCG+00-04-086 |01 20 10|+00 04.7|    4.00|   15.5|         |+000443.3|012009.7|
|MCG+00-04-087 |01 20 10|-00 12.3|   11.00|   14.5|         |-001216.7|012009.6|
|MCG+00-04-088 |01 20 10|-00 19.3|    4.50|   15.5|         |-001916.7|012009.5|
|MCG+00-04-089 |01 20 43|+01 16.7|    7.00|   15.5|         |+011642.4|012043.1|
|MCG+00-04-090 |01 20 46|+01 26.7|    7.00|   15.0|         |+012642.4|012046.2|
|MCG+00-04-091 |01 20 51|-01 20.3|    3.00|   16.0|         |-012017.8|012051.1|
|MCG+00-04-092 |01 21 03|-00 32.3|    5.00|   16.0|         |-003218.1|012103.4|
|MCG+00-04-093 |01 21 10|+01 22.7|   17.00|   13.5|         |+012241.8|012110.2|
|MCG+00-04-094 |01 21 15|-00 36.3|    4.50|   16.0|         |-003618.4|012115.4|
|MCG+00-04-095 |01 21 18|-00 33.3|   11.00|   14.0|         |-003318.5|012118.4|
|MCG+00-04-096 |01 21 23|+03 38.7|    6.00|   15.5|         |+033841.5|012123.1|
|MCG+00-04-097 |01 21 22|+00 05.7|    9.00|   14.0|IC 1681  |+000541.5|012121.7|
|MCG+00-04-098 |01 21 57|-01 02.3|    6.00|   16.0|         |-010219.4|012157.2|
|MCG+00-04-099 |01 22 16|+00 55.7|   31.00|   12.0|NGC  493 |+005540.1|012216.0|
|MCG+00-04-100 |01 22 27|-00 53.3|   19.00|   13.0|NGC  497 |-005320.2|012227.3|
|MCG+00-04-101 |01 22 33|-00 35.3|    5.00|   16.0|         |-003520.3|012233.4|
|MCG+00-04-102 |01 22 38|+03 35.6|    5.00|   15.0|         |+033539.6|012238.1|
|MCG+00-04-103 |01 22 40|+00 42.7|    4.00|   16.0|         |+004239.5|012239.9|
|MCG+00-04-104 |01 22 49|+01 44.6|    6.00|   15.0|         |+014439.3|012249.3|
|MCG+00-04-105 |01 22 48|-01 23.3|   15.00|   14.0|         |-012320.7|012248.1|
|MCG+00-04-106 |01 23 11|+03 06.7|    6.00|   16.0|         |+030638.7|012310.9|
|MCG+00-04-107 |01 23 15|-00 23.3|    9.00|   14.0|         |-002321.4|012315.5|
|MCG+00-04-108 |01 23 15|-00 38.3|    8.00|   15.0|         |-003821.4|012315.4|
|MCG+00-04-109 |01 23 15|-00 43.4|   11.00|   15.5|         |-004321.4|012315.3|
|MCG+00-04-110 |01 23 19|+01 38.6|    4.00|   15.5|         |+013838.5|012319.3|
|MCG+00-04-111 |01 23 22|+01 42.7|    4.00|   15.0|         |+014238.4|012322.3|
|MCG+00-04-112 |01 23 21|-01 59.3|    7.00|   15.0|         |-015921.6|012320.8|
|MCG+00-04-113 |01 23 58|+00 16.6|    5.00|   15.5|         |+001637.5|012357.7|
|MCG+00-04-114 |01 24 09|-01 52.4|    5.00|   15.5|         |-015222.8|012408.9|
|MCG+00-04-115 |01 24 15|-00 31.4|    5.50|   15.0|         |-003122.9|012415.4|
|MCG+00-04-116 |01 24 21|-01 44.4|    6.00|   15.0|NGC  519:|-014423.1|012420.9|
|MCG+00-04-117 |01 24 35|+02 02.6|    5.00|   15.0|IC  103  |+020236.6|012434.5|
|MCG+00-04-118 |01 24 34|+01 44.6|   30.00|   13.0|NGC  521 |+014436.6|012434.4|
|MCG+00-04-119 |01 24 39|-01 34.4|   11.00|   14.0|IC  106  |-013423.6|012439.0|
|MCG+00-04-120 |01 24 48|-01 42.4|    4.00|   15.5|         |-014223.8|012447.9|
|MCG+00-04-121 |01 24 51|-01 30.4|    6.00|   15.0|         |-013023.9|012451.0|
|MCG+00-04-122 |01 24 51|-01 36.4|    5.00|   15.0|NGC  530 |-013623.9|012451.0|
|MCG+00-04-123 |01 24 58|+01 30.6|    7.00|   15.0|         |+013036.0|012458.3|
|MCG+00-04-124 |01 25 05|+03 36.6|    5.00|   16.0|         |+033635.8|012505.1|
|MCG+00-04-125 |01 25 04|+00 26.6|    5.00|   15.0|IC 1697  |+002635.8|012503.8|
|MCG+00-04-126 |01 25 04|+00 12.6|    6.00|   15.0|         |+001235.8|012503.7|
|MCG+00-04-127 |01 25 08|+02 16.6|    5.00|   15.5|         |+021635.7|012507.6|
|MCG+00-04-128 |01 25 11|+02 03.6|    5.00|   15.0|IC  109  |+020335.6|012510.5|
|MCG+00-04-129 |01 25 15|-01 31.4|    7.00|   15.0|         |-013124.5|012515.0|
|MCG+00-04-130 |01 25 27|-01 33.4|    8.00|   14.0|NGC  538 |-013324.8|012527.0|
|MCG+00-04-131 |01 25 34|+01 45.6|    0.00|   13.0|NGC  533 |+014535.0|012534.4|
|MCG+00-04-132 |01 25 34|+01 09.6|    3.00|   15.0|         |+010935.0|012534.1|
|MCG+00-04-133 |01 25 33|-01 24.4|   10.00|   14.5|NGC  535 |-012425.0|012533.0|
|MCG+00-04-134 |01 25 37|+00 06.6|    4.50|   15.5|         |+000634.9|012536.7|
|MCG+00-04-135 |01 25 40|+01 53.6|    5.00|   16.0|         |+015334.9|012540.4|
|MCG+00-04-136 |01 25 40|+00 25.6|    3.00|   15.5|         |+002534.9|012539.8|
|MCG+00-04-137 |01 25 45|-01 23.4|    0.00|   13.0|NGC  541 |-012325.3|012545.0|
|MCG+00-04-138 |01 25 51|-01 17.4|    5.00|   15.0|NGC  543 |-011725.4|012551.1|
|MCG+00-04-139 |01 25 51|-01 20.4|    4.00|   16.0|         |-012025.4|012551.1|
|MCG+00-04-140 |01 25 51|-01 19.4|    4.00|   15.0|NGC  545 |-011925.4|012551.1|
|MCG+00-04-141 |01 26 03|-01 14.4|    5.00|   14.0|NGC  548 |-011425.8|012603.1|
|MCG+00-04-142 |01 26 03|-01 21.4|    0.00|   13.7|NGC  547A|-012125.8|012603.1|
|MCG+00-04-143 |01 26 03|-01 21.4|    0.00|   13.8|NGC  547B|-012125.8|012603.1|
|MCG+00-04-144 |01 26 27|-01 38.5|    7.00|    0.0|NGC 1703 |-013826.4|012626.9|
|MCG+00-04-145 |01 26 33|-01 08.5|    4.00|   15.5|         |-010826.6|012633.1|
|MCG+00-04-146 |01 26 41|+02 02.6|   11.00|   13.0|NGC  550 |+020233.3|012640.5|
|MCG+00-04-147 |01 26 45|-01 19.4|    5.00|   15.5|         |-011926.9|012645.1|
|MCG+00-04-148 |01 26 48|-00 59.5|    3.00|   15.0|         |-005926.9|012648.2|
|MCG+00-04-149 |01 26 55|-00 01.4|    4.00|   15.0|         |-000127.1|012654.6|
|MCG+00-04-150 |01 27 18|-01 16.4|    7.00|   14.5|         |-011627.7|012718.1|
|MCG+00-04-151 |01 27 27|-01 54.5|   15.00|   14.0|NGC  560 |-015428.0|012726.8|
|MCG+00-04-152 |01 27 33|-01 06.5|    8.00|   14.5|         |-010628.1|012733.2|
|MCG+00-04-153 |01 27 45|-01 08.5|    6.00|   14.5|         |-010828.5|012745.1|
|MCG+00-04-154 |01 27 48|-01 53.5|    8.00|   13.8|NGC  564 |-015328.5|012747.8|
|MCG+00-04-155 |01 27 53|+02 07.5|    2.50|   15.0|         |+020731.3|012752.5|
|MCG+00-04-156 |01 27 54|-01 39.5|    4.00|   15.5|         |-013928.7|012753.9|
|MCG+00-04-157 |01 27 57|-02 03.5|   10.00|   14.5|IC  119  |-020328.8|012756.7|
|MCG+00-04-158 |01 28 15|-01 18.5|   11.00|   14.0|NGC  565 |-011829.3|012815.1|
|MCG+00-04-159 |01 28 20|+02 30.5|    7.00|   14.0|IC  121  |+023030.6|012819.7|
|MCG+00-04-160 |01 28 33|-01 44.5|    8.00|   14.5|         |-014429.8|012832.9|
|MCG+00-04-161 |01 28 50|+02 26.5|    4.00|   15.0|IC  123  |+022629.8|012849.7|
|MCG+00-04-161A|01 28 57|-02 10.5|    8.00|   16.0|         |-021030.4|012856.7|
|MCG+00-04-162 |01 28 57|-00 56.5|    9.00|   12.0|NGC  570 |-005630.4|012857.2|
|MCG+00-04-163 |01 29 03|-00 34.5|    9.00|   14.0|         |-003430.6|012903.4|
|MCG+00-04-164 |01 29 48|-01 14.5|    4.00|   15.0|         |-011431.8|012948.1|
|MCG+00-04-165 |01 30 45|-02 00.5|    9.00|   13.0|NGC  577 |-020033.4|013044.7|
|MCG+00-04-166 |01 30 50|+02 35.5|    8.00|   15.5|         |+023526.5|013049.8|
|MCG+00-04-167 |01 31 12|-01 29.6|    3.50|   14.5|         |-012934.1|013112.0|
|MCG+00-05-001 |01 31 45|-00 56.6|   19.00|   13.5|NGC  585 |-005635.1|013145.2|
|MCG+00-05-002 |01 31 52|+00 39.4|    4.50|   15.0|         |+003924.8|013151.9|
|MCG+00-05-003 |01 33 03|-00 40.6|    8.00|   15.0|IC  138  |-004037.3|013303.3|
|MCG+00-05-004 |01 33 23|+03 04.4|   11.00|   13.5|         |+030422.2|013323.0|
|MCG+00-05-005 |01 33 21|-00 38.6|    2.00|   15.5|         |-003837.8|013321.3|
|MCG+00-05-006 |01 33 21|-00 39.6|    4.00|   15.5|         |-003937.8|013321.3|
|MCG+00-05-007 |01 33 33|-01 05.6|    6.00|   15.0|         |-010538.1|013333.1|
|MCG+00-05-008 |01 33 41|+03 32.3|   21.00|   13.0|         |+033221.7|013341.2|
|MCG+00-05-009 |01 34 03|-01 04.6|   15.00|   14.0|         |-010439.0|013403.1|
|MCG+00-05-010 |01 34 09|-01 02.6|   11.00|   14.0|         |-010239.1|013409.1|
|MCG+00-05-011 |01 34 58|+01 20.3|    7.00|   15.0|         |+012019.5|013458.2|
|MCG+00-05-012 |01 35 29|+03 30.3|    6.00|   15.0|         |+033018.6|013529.3|
|MCG+00-05-013 |01 35 40|+00 00.3|    5.00|   14.0|         |+000018.2|013539.6|
|MCG+00-05-014 |01 35 58|+00 40.3|   15.00|   13.0|NGC  622 |+004017.7|013557.9|
|MCG+00-05-015 |01 36 39|-01 23.7|    0.00|   15.5|         |-012343.5|013639.0|
|MCG+00-05-016 |01 37 40|+00 02.2|    6.00|   15.0|         |+000214.7|013739.6|
|MCG+00-05-017 |01 37 58|+01 00.2|    0.00|   15.0|         |+010014.2|013758.1|
|MCG+00-05-018 |01 38 28|-00 12.8|    0.00|   15.5|         |-001246.7|013827.5|
|MCG+00-05-019 |01 38 42|-00 09.8|    0.00|   15.5|         |-000947.2|013842.5|
|MCG+00-05-020 |01 38 43|+00 44.2|    6.00|   15.0|IC  145  |+004412.8|013843.0|
|MCG+00-05-021 |01 38 52|+01 03.2|    8.00|   14.0|         |+010312.5|013852.1|
|MCG+00-05-022 |01 39 15|-01 39.8|    4.00|   15.0|         |-013948.2|013914.8|
|MCG+00-05-023 |01 39 28|+00 02.2|    4.00|   15.0|         |+000211.5|013927.6|
|MCG+00-05-024 |01 39 34|-00 02.8|    0.00|   15.0|         |-000248.7|013933.6|
|MCG+00-05-025 |01 39 51|-02 02.8|    8.00|   14.0|         |-020249.2|013950.6|
|MCG+00-05-026 |01 40 15|-00 30.8|    5.00|   15.0|         |-003050.0|014015.4|
|MCG+00-05-027 |01 40 22|-00 17.8|    0.00|   15.0|         |-001750.2|014021.5|
|MCG+00-05-028 |01 40 29|+02 41.2|    4.00|   15.0|         |+024109.6|014028.9|
|MCG+00-05-029 |01 40 45|-01 17.8|    6.00|   15.5|         |-011750.9|014045.0|
|MCG+00-05-030 |01 41 27|-02 06.8|    6.00|   15.5|         |-020652.2|014126.6|
|MCG+00-05-031 |01 42 05|+02 48.1|    6.00|   15.0|         |+024806.7|014205.0|
|MCG+00-05-032 |01 43 35|+02 03.1|    7.00|   15.0|         |+020303.9|014334.7|
|MCG+00-05-033 |01 43 59|+02 21.1|   11.00|   13.5|         |+022103.1|014358.8|
|MCG+00-05-034 |01 45 09|-00 18.0|    4.00|   15.0|         |-001759.2|014509.5|
|MCG+00-05-035 |01 45 35|+03 22.0|    7.50|   13.5|         |+032200.0|014535.3|
|MCG+00-05-036 |01 50 05|+02 04.9|    0.00|   15.0|         |+020451.2|015004.7|
|MCG+00-05-037 |01 50 09|-00 44.2|    8.00|   15.0|         |-004408.9|015009.2|
|MCG+00-05-038 |01 50 11|+02 18.8|    9.00|   14.0|         |+021851.0|015010.9|
|MCG+00-05-039 |01 51 15|-01 24.2|    2.50|   15.0|         |-012411.1|015114.9|
|MCG+00-05-040 |01 51 26|-02 15.2|    0.00|   15.0|         |-021511.5|015126.4|
|MCG+00-05-041 |01 51 52|+00 15.8|    5.00|   15.0|         |+001547.6|015151.8|
|MCG+00-05-042 |01 52 34|+01 20.8|    4.00|   15.0|         |+012046.2|015234.4|
|MCG+00-05-043 |01 53 09|-01 04.3|    8.00|   15.5|         |-010415.0|015309.0|
|MCG+00-05-044 |01 54 03|-00 45.3|    8.00|   14.0|         |-004516.9|015403.2|
|MCG+00-05-045 |01 54 04|+00 55.7|    4.00|   15.0|         |+005543.1|015404.1|
|MCG+00-05-046 |01 54 27|-00 37.3|    4.00|   15.0|         |-003717.7|015427.3|
|MCG+00-05-047 |01 54 28|-00 12.3|    6.00|   15.0|         |-001217.7|015427.5|
|MCG+00-05-048 |01 54 42|-00 08.3|    6.00|   14.0|         |-000818.2|015442.5|
|MCG+00-05-049 |01 54 58|+00 48.7|    4.00|   15.0|IC  172  |+004841.2|015458.1|
|MCG+00-05-050 |01 54 57|-01 30.3|    5.00|   15.0|         |-013018.7|015456.8|
|MCG+00-06-001 |01 55 55|+01 18.7|    8.00|   15.0|IC  173  |+011839.3|015555.4|
|MCG+00-06-002 |01 56 16|+01 03.7|    0.00|   16.0|         |+010338.5|015616.2|
|MCG+00-06-003 |01 56 46|-00 13.4|    5.00|   16.0|IC  177  |-001322.5|015645.5|
|MCG+00-06-004 |01 56 54|-02 01.4|   11.00|   14.0|IC  176  |-020122.8|015653.5|
|MCG+00-06-005 |01 57 03|-00 27.4|   12.00|   14.5|IC 1757  |-002723.1|015703.4|
|MCG+00-06-006 |01 57 32|-02 06.4|    9.00|   15.0|         |-020624.2|015732.4|
|MCG+00-06-007 |01 57 48|-01 16.4|    0.00|   15.5|         |-011624.7|015747.9|
|MCG+00-06-008 |01 57 57|+03 22.6|   11.00|   13.5|         |+032235.0|015756.5|
|MCG+00-06-009 |01 58 02|+03 05.6|    7.00|   15.0|         |+030534.8|015802.4|
|MCG+00-06-010 |01 58 05|+03 05.6|    4.00|   14.5|         |+030534.7|015805.4|
|MCG+00-06-011 |01 58 08|+02 04.6|   12.00|   15.0|         |+020434.6|015807.8|
|MCG+00-06-012 |01 58 27|-01 27.4|    5.00|   15.5|         |-012726.1|015826.8|
|MCG+00-06-013 |01 58 33|+03 26.6|    8.00|   15.5|         |+032633.7|015832.6|
|MCG+00-06-014 |01 58 32|+03 15.5|   13.00|   15.0|         |+031533.7|015832.5|
|MCG+00-06-015 |01 58 36|-01 26.5|    4.50|   15.0|         |-012626.4|015835.8|
|MCG+00-06-016 |01 58 40|+00 32.6|   13.00|   13.5|NGC  768 |+003233.4|015839.9|
|MCG+00-06-017 |02 00 03|-00 59.5|    6.00|   16.0|         |-005929.6|020003.0|
|MCG+00-06-018 |02 00 06|-01 00.5|    8.00|   15.5|         |-010029.7|020006.0|
|MCG+00-06-019 |02 00 09|-01 30.5|    5.00|   16.0|IC  185  |-013029.8|020008.7|
|MCG+00-06-020 |02 00 21|-01 32.5|    3.00|   15.0|IC  186  |-013230.2|020020.7|
|MCG+00-06-021 |02 00 21|-01 32.5|    4.00|   15.5|IC  186  |-013230.2|020020.7|
|MCG+00-06-022 |02 01 21|-01 17.5|    0.00|   15.5|         |-011732.4|020120.9|
|MCG+00-06-023 |02 02 12|-00 05.6|   17.00|   14.4|NGC  799 |-000534.3|020212.6|
|MCG+00-06-024 |02 02 12|-00 07.6|    7.00|   14.0|NGC  800 |-000734.3|020212.5|
|MCG+00-06-025 |02 02 18|-01 06.6|    6.00|   15.0|         |-010634.5|020218.0|
|MCG+00-06-026 |02 03 02|+02 36.4|   12.00|   14.0|IC  194  |+023623.9|020302.2|
|MCG+00-06-027 |02 04 02|+01 47.3|    9.00|   13.0|IC  197  |+014721.7|020401.7|
|MCG+00-06-028 |02 04 53|+01 54.4|    8.00|   15.0|         |+015419.8|020452.8|
|MCG+00-06-029 |02 05 39|-00 40.7|   11.00|   15.0|         |-004042.0|020539.2|
|MCG+00-06-030 |02 06 15|-00 16.7|    8.00|   15.0|         |-001643.3|020615.4|
|MCG+00-06-031 |02 06 31|+01 31.3|   11.00|   15.0|         |+013116.1|020631.5|
|MCG+00-06-032 |02 06 42|-00 51.7|    6.00|   14.5|         |-005144.3|020642.1|
|MCG+00-06-033 |02 07 26|+02 06.2|    2.00|   15.0|         |+020614.0|020725.9|
|MCG+00-06-034 |02 07 26|-02 05.8|    9.00|   14.0|IC  205  |-020546.0|020726.3|
|MCG+00-06-035 |02 07 32|+02 06.2|    2.50|   14.5|         |+020613.8|020731.9|
|MCG+00-06-036 |02 07 35|+02 12.2|    4.50|   15.0|         |+021213.7|020735.0|
|MCG+00-06-037 |02 07 35|+02 10.2|    3.00|   15.0|         |+021013.7|020734.9|
|MCG+00-06-038 |02 07 41|+02 08.2|    3.00|   15.0|         |+020813.5|020740.9|
|MCG+00-06-039 |02 07 50|+02 41.2|    6.00|   16.0|         |+024113.1|020750.3|
|MCG+00-06-040 |02 07 53|+02 10.2|    6.00|   14.5|         |+021013.0|020752.9|
|MCG+00-06-041 |02 08 05|+01 54.2|    5.00|   15.0|         |+015412.6|020804.8|
|MCG+00-06-042 |02 08 13|+01 12.2|    0.00|   15.0|         |+011212.2|020813.4|
|MCG+00-06-043 |02 08 19|+01 11.2|    6.00|   15.0|         |+011112.0|020819.3|
|MCG+00-06-044 |02 08 50|+02 43.2|    4.00|   15.5|         |+024310.8|020850.3|
|MCG+00-06-045 |02 08 52|+00 48.2|    4.00|   15.5|         |+004810.7|020852.1|
|MCG+00-06-046 |02 10 09|-01 22.9|    6.00|   15.0|         |-012252.3|021008.8|
|MCG+00-06-047 |02 11 03|-00 38.9|    5.00|   15.0|         |-003854.4|021103.2|
|MCG+00-06-048 |02 11 06|-00 38.9|    7.00|   15.0|         |-003854.5|021106.2|
|MCG+00-06-049 |02 11 15|-01 27.9|   10.00|   14.0|NGC  850 |-012754.8|021114.7|
|MCG+00-06-050 |02 11 58|+01 13.1|    5.00|   16.0|         |+011303.5|021158.4|
|MCG+00-06-051 |02 12 18|-00 47.9|    6.00|   15.0|         |-004757.3|021218.1|
|MCG+00-06-052 |02 12 20|-02 08.0|   10.00|   15.0|         |-020757.4|021220.3|
|MCG+00-06-053 |02 13 05|+01 24.0|    6.00|   15.0|         |+012400.9|021304.5|
|MCG+00-06-054 |02 13 36|-00 43.0|   11.00|   13.5|NGC  856 |-004300.4|021336.2|
|MCG+00-06-055 |02 14 25|+01 28.0|    8.00|   15.0|         |+012757.6|021425.6|
|MCG+00-06-056 |02 14 33|-00 45.1|   11.00|   13.0|NGC  863 |-004502.7|021433.1|
|MCG+00-06-057 |02 15 35|+01 39.9|    7.00|   15.0|         |+013954.9|021534.7|
|MCG+00-06-058 |02 15 53|+01 46.9|    9.00|   15.0|         |+014654.1|021552.8|
|MCG+00-06-059 |02 16 50|+02 12.8|    0.00|   15.0|         |+021251.8|021650.1|
|MCG+00-06-060 |02 17 04|+01 14.9|    6.00|   14.0|NGC  875 |+011451.2|021704.4|
|MCG+00-06-061 |02 17 05|+01 17.9|    7.00|   15.0|IC  218  |+011751.2|021704.5|
|MCG+00-07-001 |02 19 33|-00 16.3|    6.00|   15.0|         |-001614.9|021933.4|
|MCG+00-07-002 |02 19 56|+01 55.7|    3.00|   16.0|         |+015544.2|021955.9|
